id,created_at,favorite count,retweet count,user,user followers count,text
1242964747818917888,2020-03-26 00:01:03,0,82,Lakers,8803559,RT @UCLAHealth: We’re in desperate need of blood donations. Please consider making an appointment with the UCLA Health Blood and Platelet C…
1242963031698497537,2020-03-25 23:54:14,680,81,Lakers,8803559,"From workouts at home to re-watching The Office, this is how @ACFresh21 is staying Fresh while social distancing. 

https://t.co/76fk84Zze9"
1242906868650897409,2020-03-25 20:11:04,363,58,Lakers,8803559,"Showcasing some high fliers over on the @SouthBayLakers channel with appearances from @Thortontucker,… https://t.co/S5WjqCwqSI"
1242888984000229377,2020-03-25 19:00:00,4913,818,Lakers,8803559,"Clutch away from home 😤

Relive some of our best moments on the road this season. #LakeShow https://t.co/Z7QXRL60PO"
1242873885948891141,2020-03-25 18:00:00,1402,180,Lakers,8803559,"Still focused. #LakeShow 

More from @DGreen_14: https://t.co/t1ksp6Bimm https://t.co/aqUtrelCfY"
1242858786907447297,2020-03-25 17:00:00,4633,595,Lakers,8803559,"Legendary lineage. #LakeShow

@kaj33 | @AntDavis23 https://t.co/rIURfB2AwY"
1242849179191242753,2020-03-25 16:21:49,0,3270,Lakers,8803559,RT @NBA: A message from Mike Breen. #NBATogether https://t.co/ccs9TBejh7
1242846353455120390,2020-03-25 16:10:36,2760,375,Lakers,8803559,"Celebrating our guy's best games of the season 😎

#LakeShow | #WallpaperWednesday https://t.co/wRrYSXTDFm"
1242842619408867328,2020-03-25 15:55:46,657,45,Lakers,8803559,Get your @ACFresh21 fix. https://t.co/aoFW7JM5IG
1242606450842546178,2020-03-25 00:17:19,204,10,Lakers,8803559,@manapouriman Only Kobe.
1242606241517461504,2020-03-25 00:16:29,20,0,Lakers,8803559,@Jswoosh24 Unbelievable is a great way to sum it up.
1242606160693178368,2020-03-25 00:16:09,27,1,Lakers,8803559,@rcude93 The best in the biz.
1242606034704896001,2020-03-25 00:15:39,17,0,Lakers,8803559,@Ctwo3 That's what DVR's for 😉
1242598570496331776,2020-03-24 23:46:00,7286,769,Lakers,8803559,"Lakers Nation, where were you the night Kobe dropped 81? https://t.co/Z82Es4SzOP"
1242593461938741248,2020-03-24 23:25:42,2553,459,Lakers,8803559,81 #BestOfLakersRaptors https://t.co/qscZSZVymy
1242585232676716546,2020-03-24 22:53:00,15517,3792,Lakers,8803559,"One night, 81 points. #BestOfLakersRaptors https://t.co/ljQP3wIEGu"
1242579444453330944,2020-03-24 22:30:00,4435,503,Lakers,8803559,Fresh air in the North. #BestOfLakersRaptors https://t.co/JBWwyG3YSo
1242574411342868485,2020-03-24 22:10:00,33036,6657,Lakers,8803559,Kobe really waited for the defense to get set 🥵 #BestOfLakersRaptors https://t.co/0jws89WrTx
1242569185252610048,2020-03-24 21:49:14,10748,1350,Lakers,8803559,Black Mamba ✖️ Air Canada #BestOfLakersRaptors https://t.co/PrRjMWwdIZ
1242563086910992388,2020-03-24 21:25:00,1413,159,Lakers,8803559,"Now you see him, now you don't. #BestOfLakersRaptors https://t.co/pYxoGtrE7t"
1242558258096689152,2020-03-24 21:05:49,5299,956,Lakers,8803559,Endlessly clutch. #BestOfLakersRaptors https://t.co/BOCTZUGqgc
1242553020379828224,2020-03-24 20:45:00,2075,284,Lakers,8803559,Bron and AD ace every chemistry test 🧪🧪 #BestOfLakersRaptors https://t.co/3c8MfLDGon
1242547830855577600,2020-03-24 20:24:22,5981,1013,Lakers,8803559,Kobe against the double-team. For the win. #BestOfLakersRaptors https://t.co/1XLDCOcDMN
1242541284272656384,2020-03-24 19:58:22,1722,201,Lakers,8803559,Duels through the decades. #BestOfLakersRaptors https://t.co/hF6fTXeSpP
1242535404437295104,2020-03-24 19:35:00,12629,2456,Lakers,8803559,Return of the Mamba: Kobe's first game after tearing his Achilles #BestOfLakersRaptors https://t.co/hbvxHCeyYr
1242530371968946177,2020-03-24 19:15:00,1142,148,Lakers,8803559,Quinn with the left-handed circus shot 😳 #BestOfLakersRaptors https://t.co/ifTUozM06n
1242525338069921793,2020-03-24 18:55:00,7551,1212,Lakers,8803559,Kobe and Pau: Always on the same wavelength #BestOfLakersRaptors https://t.co/vL80VoguTp
1242521562965659650,2020-03-24 18:40:00,2929,390,Lakers,8803559,Kuz without mercy — even for his college teammate 🔨 #BestOfLakersRaptors https://t.co/TS5VOslNjF
1242516530010583041,2020-03-24 18:20:00,14542,3749,Lakers,8803559,"Three insane, clutch treys and the game-winning dunk. Vintage Vino. #BestOfLakersRaptors https://t.co/h6gUZx27af"
1242512157578686464,2020-03-24 18:02:37,1637,229,Lakers,8803559,Today we bring you: #BestOfLakersRaptors https://t.co/2QZpVcgvbV
1242275601244811264,2020-03-24 02:22:38,0,5810,Lakers,8803559,RT @kaj33: In my prime nobody blocked my hook !!!
1242275510878482432,2020-03-24 02:22:16,0,890,Lakers,8803559,"RT @kaj33: great question!  Without a doubt Lebron, and The Lakers would be the right team."
1242252379073855488,2020-03-24 00:50:21,0,81,Lakers,8803559,RT @LakerGirls: Find ways to stay connected 💜💛 https://t.co/SycjaUJrvV
1242249357987995648,2020-03-24 00:38:21,0,2813,Lakers,8803559,RT @kaj33: Anthony Davis is the player that I mostly resemble but I never shot 3 pointers like he does.. However all other aspects of his g…
1242244193575002112,2020-03-24 00:17:50,0,272,Lakers,8803559,RT @UCLAHealth: A shoutout from @Lakers legend Kareem Abdul-Jabbar (@KAJ33) to our MVPs on the front lines of the COVID-19 fight. #COVID19…
1242226672008458241,2020-03-23 23:08:12,1840,149,Lakers,8803559,All smiles when Quinn is around 😃 #LakeShow https://t.co/ILk8Vio8pa
1242195125326852096,2020-03-23 21:02:51,1169,121,Lakers,8803559,"Birthday boy! 🍰🎮🏀

#LakeShow | #NBATogether https://t.co/RPbAT1HqMP"
1242185693599641602,2020-03-23 20:25:22,0,51,Lakers,8803559,"RT @NBA: Q: #NBATogether What was your mindset working through the G League to get to the NBA?
- @nbagleague

A: 🔊 @QCook323 https://t.co/R…"
1242183553909002241,2020-03-23 20:16:52,984,112,Lakers,8803559,"“Growing up a big Lakers fan and to actually now play for the Lakers is a dream come true.” - @QCook323 

#LakeShow… https://t.co/0KTSMosYwo"
1242181270748016648,2020-03-23 20:07:48,0,56,Lakers,8803559,"RT @NBA: Q: How has being able to play with LeBron helped your knowledge of the game? #NBATogether
- @ShaneRitz26

A: 🔊 @QCook323 👑 @KingJa…"
1242126528990736392,2020-03-23 16:30:16,11935,1112,Lakers,8803559,"Happy birthday, @QCook323! 🎉🎂 https://t.co/uaXg6Ruqer"
1242108070940958735,2020-03-23 15:16:56,667,65,Lakers,8803559,"Morning, @QCook323! What do you have planned on your birthday? #NBATogether https://t.co/jv7uTZ1bgG"
1242100398501982208,2020-03-23 14:46:26,0,153,Lakers,8803559,"RT @NBA: Today's Q&amp;A... Quinn Cook of the @Lakers!

@QCook323 celebrates his 27th birthday with us by answering your questions and ours her…"
1241866245261144066,2020-03-22 23:16:00,797,66,Lakers,8803559,Your move. Give us your #BestOfLakersPistons. https://t.co/szwWbWdeXQ
1241861211739701248,2020-03-22 22:56:00,8824,1284,Lakers,8803559,"Months after his HIV announcement, Magic Johnson comes out of retirement, goes 1-on-1 against Isiah Thomas and wins… https://t.co/YEcyHB2VtN"
1241857304456126464,2020-03-22 22:40:28,165,33,Lakers,8803559,Take your pick. #BestOfLakersPistons
1241856178625208326,2020-03-22 22:36:00,1811,239,Lakers,8803559,Kobe began the game in the black mask before switching to clear at halftime and forcing OT at the buzzer.… https://t.co/JmoNl6HQB7
1241851145728950272,2020-03-22 22:16:00,23525,4119,Lakers,8803559,The Masked Mamba #BestOfLakersPistons https://t.co/6SOO8Nvmqe
1241845860788559872,2020-03-22 21:55:00,2788,403,Lakers,8803559,Bron serves it up. AD and Kuz do the rest. #BestOfLakersPistons https://t.co/McnyTTFwz0
1241844360871735296,2020-03-22 21:49:02,0,85,Lakers,8803559,RT @SpectrumSN: Tip-off in 15 minutes! 📺 https://t.co/tdY1SyAdHD
1241840120103235584,2020-03-22 21:32:11,2913,407,Lakers,8803559,Two of the greatest point guards to ever do it. #BestOfLakersPistons https://t.co/c5PaFmFHke
1241834536289304577,2020-03-22 21:10:00,3026,340,Lakers,8803559,JaVale McThree without a doubt 👌 #BestOfLakersPistons https://t.co/ZmwiGqLMdY
1241829502793076738,2020-03-22 20:50:00,11994,2022,Lakers,8803559,"""It's probably the biggest shot I've hit in my career, period.” - Kobe Bryant (June 7, 2004) 

Not for long.… https://t.co/cF5jwlJXuA"
1241824171090305025,2020-03-22 20:28:49,4821,796,Lakers,8803559,Legends forever linked. #BestOfLakersPistons https://t.co/4uRlpUvqaH
1241819436769820672,2020-03-22 20:10:00,5833,792,Lakers,8803559,"41 points and he didn't even play in the fourth. That's #KuzControl for ya.
#BestOfLakersPistons https://t.co/QYh9ZBHGMi"
1241815037020270592,2020-03-22 19:52:31,1514,226,Lakers,8803559,"Showtime vs. Bad Boys
#BestOfLakersPistons https://t.co/mM9BAM7z6T"
1241810628874047488,2020-03-22 19:35:00,4798,808,Lakers,8803559,20 blocks in a single game. Most by any NBA team in the last 19 years. #BestOfLakersPistons https://t.co/bYW8lLKOuR
1241805595415416832,2020-03-22 19:15:00,8866,1487,Lakers,8803559,No look. No need. #BestOfLakersPistons https://t.co/M2lxLxQ495
1241801568976076800,2020-03-22 18:59:00,2819,351,Lakers,8803559,KCPosterized #BestOfLakersPistons https://t.co/IjvdQktsHA
1241800743696269312,2020-03-22 18:55:43,0,535,Lakers,8803559,RT @ESPNLosAngeles: Celebrate @Lakers history! Listen to 710 AM ESPN and relive Kobe and the Lakers beating the Celtics in the 2010 NBA Fin…
1241796283955679232,2020-03-22 18:38:00,6032,927,Lakers,8803559,"Game 7. NBA Finals. 
36 points. 16 rebounds. 10 assists. 

The legend of Big Game James was born.… https://t.co/6QBEy2UmVZ"
1241791100932608000,2020-03-22 18:17:24,13280,2085,Lakers,8803559,"When Alex Caruso flies, we all fly 🛩🛩🛩
#BestOfLakersPistons https://t.co/XG74CNrQY2"
1241785327443832833,2020-03-22 17:54:27,1714,186,Lakers,8803559,"We may not have our game in Detroit tonight, but we've got you covered with #BestOfLakersPistons. https://t.co/kpc8UebXiD"
1241514978902814720,2020-03-22 00:00:11,4659,857,Lakers,8803559,"Now more than ever, we are one team. #playinside #playfortheworld https://t.co/s4rD5YbD8B"
1241471182454456320,2020-03-21 21:06:09,809,64,Lakers,8803559,Now it's your call. What's your #BestOfLakersHornets? https://t.co/8lxk8dbQic
1241465417446510593,2020-03-21 20:43:15,21233,3398,Lakers,8803559,"From purple and teal to purple and gold 💜💛
#BestOfLakersHornets https://t.co/9XeblzRpNe"
1241458788688748544,2020-03-21 20:16:55,7088,864,Lakers,8803559,"That jump stop was vicious 🥵
#BestOfLakersHornets https://t.co/z1j32hPXea"
1241453541232766976,2020-03-21 19:56:03,2037,261,Lakers,8803559,Duels through the decades. #BestOfLakersHornets https://t.co/RiD5Vzqfxp
1241448240614191109,2020-03-21 19:35:00,2488,275,Lakers,8803559,"Over his head, reverse alley-oop. No big deal. #BestOfLakersHornets https://t.co/pNhOrzTeEo"
1241443527009042438,2020-03-21 19:16:16,3730,461,Lakers,8803559,Rondo ran the Show with 17 assists — most by a Laker in 21 years. #BestOfLakersHornets https://t.co/fcwWAh3ILv
1241438717748727808,2020-03-21 18:57:09,3480,422,Lakers,8803559,"King James ✖️ Big Aristotle 
#BestOfLakersHornets https://t.co/FfwfsWd73t"
1241434607934771200,2020-03-21 18:40:49,134,16,Lakers,8803559,Which Kobe game-winner in Charlotte was your favorite?
1241430036860637184,2020-03-21 18:22:40,2795,536,Lakers,8803559,Different mascot. Different colors. Same Mamba pump-fake game-winner. #BestOfLakersHornets https://t.co/4gCJx9cyrj https://t.co/j1kly9cjQq
1241424836561211392,2020-03-21 18:02:00,20257,3812,Lakers,8803559,Kobe Bean with the buzzer-beater in Buzz City. #BestOfLakersHornets https://t.co/P75grW33WY
1241424560567619585,2020-03-21 18:00:54,0,275,Lakers,8803559,RT @ESPNLosAngeles: Celebrate @Lakers history this weekend! Listen to the Lakers win title #16 in the 2010 NBA Finals on 710 AM ESPN starti…
1241418363261177856,2020-03-21 17:36:16,8483,1112,Lakers,8803559,Alex Caruso. The shutdown. The throwdown. #BestOfLakersHornets https://t.co/JAq7BJNHxB
1241414421374631938,2020-03-21 17:20:37,1423,191,Lakers,8803559,"Though we don't have our game in Charlotte tonight, we're bringing you the next-best thing throughout the day.… https://t.co/nVgi9UQiSq"
1241396650922381319,2020-03-21 16:10:00,1021,131,Lakers,8803559,"How are the Lakers staying busy during the COVID-19 hiatus?

@DGreen_14 dishes on how he and his teammates are keep… https://t.co/HWD4KKs8Uq"
1241054804106866690,2020-03-20 17:31:37,0,229,Lakers,8803559,"RT @NBA: Introducing #NBATogether, a global community and social engagement campaign that aims to support, engage, educate and inspire yout…"
1240836210597085184,2020-03-20 03:03:00,0,42523,Lakers,8803559,RT @KingJames: Stay safe everyone and God Bless!!!!
1240786690932785153,2020-03-19 23:46:14,11396,3511,Lakers,8803559,We learned today that two Lakers players have tested positive for COVID-19. Both players are currently asymptomatic… https://t.co/uuISislYth
1240762717427785728,2020-03-19 22:10:58,916,109,Lakers,8803559,"Need some hoops? The NBA has you covered.  

Get your free preview of NBA League pass from now through April 22 👇… https://t.co/3m170JQFV1"
1240722391430361088,2020-03-19 19:30:44,2382,192,Lakers,8803559,Let us know what #TBT content you want to see 💜💛 #LakeShow https://t.co/nckmH7hnVr
1240700224344977409,2020-03-19 18:02:39,8999,1014,Lakers,8803559,"Most dominant 💪 

#LakeShow | #TBT https://t.co/D3fJW61CCe"
1240443003996495877,2020-03-19 01:00:33,8672,1179,Lakers,8803559,We did not forget about #WallpaperWednesday 💛 https://t.co/MsJtjKhm84
1240435071380647936,2020-03-19 00:29:01,1145,86,Lakers,8803559,Your turn. Hit us with your #BestOfLakersJazz https://t.co/GZQgq5YxCv
1240431240156598272,2020-03-19 00:13:48,4582,1037,Lakers,8803559,And for the finale: The greatest last game ever played. #BestOfLakersJazz https://t.co/8pfQpgtQug
1240427231505084416,2020-03-18 23:57:52,1757,157,Lakers,8803559,"Always special when Kuz is back in his college town. 
#BestOfLakersJazz https://t.co/2ryNSPGeVQ"
1240423416798142465,2020-03-18 23:42:43,1607,244,Lakers,8803559,"Yeah, Trevor Ariza was a frequent flyer. #BestOfLakersJazz https://t.co/Hibla1ofmo"
1240419566510956544,2020-03-18 23:27:25,5882,1309,Lakers,8803559,"Pau Gasol. Point Guard. 
#BestOfLakersJazz https://t.co/qJlB7OncaK"
1240415630873907200,2020-03-18 23:11:46,1369,139,Lakers,8803559,"James // Jones 
#BestOfLakersJazz https://t.co/ZMlDkrLBwc"
1240411712517369856,2020-03-18 22:56:12,1372,191,Lakers,8803559,The Captain becomes the No. 1 scorer of all-time. #BestOfLakersJazz https://t.co/WNQEBaSR9t
1240406094247333890,2020-03-18 22:33:53,2014,253,Lakers,8803559,"Dwight Howard: 3-point Specialist
#BestOfLakersJazz https://t.co/CBUrWC9gNs"
1240405570613587970,2020-03-18 22:31:48,146,16,Lakers,8803559,@flea333 💜💛 https://t.co/3CHeOIdtaX
1240401305950183426,2020-03-18 22:14:51,3139,525,Lakers,8803559,Shaq. Double-teamed. At the buzzer. #BestOfLakersJazz https://t.co/s028KuEKX3
1240396948496175109,2020-03-18 21:57:32,1810,236,Lakers,8803559,"Headband Bron all about the bully ball 😤
#BestOfLakersJazz https://t.co/yxOJSMc9X5"
1240393090290106374,2020-03-18 21:42:12,1075,135,Lakers,8803559,Duels through the decades. #BestOfLakersJazz https://t.co/f3nf7iOrGF
1240388824905273347,2020-03-18 21:25:15,222,33,Lakers,8803559,Which unbelievable Mamba dime was your favorite? #BestOfLakersJazz
1240383728792133632,2020-03-18 21:05:00,3657,872,Lakers,8803559,"Mamba playmaking. Nothing else like it. 

#BestOfLakersJazz https://t.co/aEfUcFNd2i"
